User_ID,Login_Time,File_Access,USB_Usage,Network_Traffic_MB,Anomaly Label
16748,6:00 AM,569,Yes,477,1
16749,10:00 PM,767,Yes,337,1
16750,10:00 PM,918,No,40,0
16751,2:00 PM,559,No,246,0
16752,2:00 PM,996,No,171,0
16753,6:00 AM,69,Yes,788,1
16754,2:00 PM,144,Yes,999,1
16755,2:00 PM,341,Yes,138,1
16756,2:00 PM,294,Yes,837,1
16757,2:00 PM,613,Yes,707,1
16758,2:00 PM,292,No,636,0
16759,2:00 PM,129,No,611,0
16760,6:00 AM,727,Yes,213,1
16761,10:00 PM,193,Yes,160,1
16762,10:00 PM,902,Yes,781,1
16763,10:00 PM,930,Yes,176,1
16764,2:00 PM,527,No,464,0
16765,6:00 AM,93,Yes,730,1
16766,2:00 PM,879,Yes,237,1
16767,6:00 AM,911,Yes,994,1
16768,10:00 PM,579,No,230,0
16769,2:00 PM,46,Yes,58,1
16770,10:00 PM,336,Yes,337,1
16771,2:00 PM,691,No,522,0
16772,2:00 PM,329,Yes,53,1
16773,2:00 PM,101,Yes,557,1
16774,2:00 PM,135,Yes,824,1
16775,2:00 PM,186,Yes,875,1
16776,2:00 PM,348,No,818,0
16777,2:00 PM,803,Yes,104,1
16778,2:00 PM,875,No,254,0
16779,2:00 PM,973,No,186,0
16780,2:00 PM,370,No,123,0
16781,2:00 PM,361,No,449,0
16782,2:00 PM,355,Yes,557,1
16783,2:00 PM,503,Yes,236,1
16784,2:00 PM,5,Yes,328,1
16785,10:00 PM,958,No,998,0
16786,10:00 PM,908,No,326,0
16787,2:00 PM,237,No,91,0
16788,2:00 PM,754,Yes,271,1
16789,10:00 PM,57,Yes,11,1
16790,2:00 PM,179,No,307,0
16791,2:00 PM,628,No,561,0
16792,2:00 PM,233,Yes,630,1
16793,6:00 AM,28,Yes,649,1
16794,6:00 AM,986,No,229,0
16795,2:00 PM,937,No,932,0
16796,10:00 PM,559,Yes,725,1
16797,2:00 PM,725,No,459,0
16798,2:00 PM,124,No,577,0
16799,6:00 AM,757,Yes,579,1
16800,2:00 PM,450,Yes,77,1
16801,2:00 PM,687,No,689,0
16802,10:00 PM,946,Yes,872,1
16803,2:00 PM,440,Yes,756,1
16804,10:00 PM,767,No,745,0
16805,6:00 AM,502,Yes,983,1
16806,2:00 PM,813,Yes,411,1
16807,2:00 PM,121,Yes,421,1
16808,2:00 PM,489,Yes,186,1
16809,6:00 AM,242,Yes,459,1
16810,2:00 PM,491,No,575,0
16811,6:00 AM,549,No,292,0
16812,2:00 PM,937,Yes,614,1
16813,2:00 PM,130,No,369,0
16814,2:00 PM,485,No,158,0
16815,6:00 AM,216,No,675,0
16816,2:00 PM,556,No,96,0
16817,2:00 PM,303,Yes,667,1
16818,2:00 PM,919,Yes,838,1
16819,10:00 PM,769,Yes,618,1
16820,6:00 AM,45,Yes,920,1
16821,2:00 PM,40,Yes,699,1
16822,10:00 PM,381,Yes,885,1
16823,2:00 PM,436,Yes,382,1
16824,6:00 AM,160,No,915,0
16825,2:00 PM,23,No,417,0
16826,2:00 PM,835,No,257,0
16827,10:00 PM,754,No,573,0
16828,2:00 PM,461,No,791,0
16829,2:00 PM,992,Yes,709,1
16830,10:00 PM,414,No,917,0
16831,2:00 PM,312,No,505,0
16832,2:00 PM,287,No,663,0
16833,2:00 PM,304,No,882,0
16834,2:00 PM,60,No,696,0
16835,6:00 AM,417,No,754,0
16836,2:00 PM,623,No,831,0
16837,10:00 PM,292,No,730,0
16838,2:00 PM,941,No,573,0
16839,10:00 PM,302,Yes,454,1
16840,2:00 PM,771,No,614,0
16841,2:00 PM,681,No,505,0
16842,2:00 PM,938,Yes,661,1
16843,10:00 PM,920,No,880,0
16844,2:00 PM,675,No,43,0
16845,2:00 PM,805,No,503,0
16846,2:00 PM,574,No,966,0
16847,2:00 PM,71,No,432,0
16848,10:00 PM,685,No,263,0
16849,6:00 AM,130,No,258,0
16850,10:00 PM,745,No,185,0
16851,2:00 PM,895,Yes,930,1
16852,2:00 PM,382,No,263,0
16853,2:00 PM,2,No,711,0
16854,2:00 PM,578,No,672,0
16855,2:00 PM,20,No,829,0
16856,6:00 AM,71,No,595,0
16857,2:00 PM,52,Yes,569,1
16858,2:00 PM,882,Yes,811,1
16859,2:00 PM,702,No,444,0
16860,10:00 PM,485,Yes,873,1
16861,2:00 PM,780,Yes,244,1
16862,2:00 PM,27,No,801,0
16863,6:00 AM,602,Yes,596,1
16864,2:00 PM,909,Yes,17,1
16865,6:00 AM,53,No,289,0
16866,10:00 PM,73,Yes,389,1
16867,2:00 PM,43,No,1,0
16868,2:00 PM,30,No,876,0
16869,2:00 PM,920,Yes,635,1
16870,10:00 PM,963,Yes,429,1
16871,10:00 PM,516,No,283,0
16872,2:00 PM,299,No,883,0
16873,10:00 PM,318,Yes,847,1
16874,2:00 PM,263,Yes,639,1
16875,2:00 PM,6,Yes,771,1
16876,2:00 PM,219,No,926,0
16877,2:00 PM,57,Yes,742,1
16878,10:00 PM,79,No,248,0
16879,2:00 PM,746,No,446,0
16880,2:00 PM,546,Yes,972,1
16881,10:00 PM,872,Yes,753,1
16882,2:00 PM,685,Yes,168,1
16883,2:00 PM,467,No,329,0
16884,2:00 PM,310,No,87,0
16885,2:00 PM,738,No,852,0
16886,2:00 PM,670,Yes,778,1
16887,2:00 PM,92,No,281,0
16888,10:00 PM,939,Yes,143,1
16889,10:00 PM,698,No,959,0
16890,6:00 AM,537,No,867,0
16891,2:00 PM,171,Yes,555,1
16892,10:00 PM,359,No,166,0
16893,6:00 AM,293,Yes,518,1
16894,6:00 AM,29,No,613,0
16895,2:00 PM,126,Yes,429,1
16896,6:00 AM,311,No,462,0
16897,2:00 PM,478,Yes,434,1
16898,2:00 PM,895,No,783,0
16899,2:00 PM,18,No,140,0
16900,2:00 PM,629,Yes,517,1
16901,6:00 AM,693,No,941,0
16902,2:00 PM,6,Yes,129,1
16903,6:00 AM,498,No,722,0
16904,2:00 PM,841,No,124,0
16905,2:00 PM,212,No,130,0
16906,2:00 PM,631,No,154,0
16907,2:00 PM,626,No,70,0
16908,2:00 PM,399,Yes,557,1
16909,6:00 AM,616,No,827,0
16910,2:00 PM,975,Yes,906,1
16911,2:00 PM,1,Yes,36,1
16912,6:00 AM,76,Yes,44,1
16913,6:00 AM,548,No,206,0
16914,2:00 PM,570,Yes,244,1
16915,2:00 PM,461,No,794,0
16916,2:00 PM,904,No,472,0
16917,2:00 PM,63,Yes,322,1
16918,2:00 PM,356,No,28,0
16919,2:00 PM,726,No,269,0
16920,2:00 PM,397,Yes,684,1
16921,6:00 AM,416,No,205,0
16922,2:00 PM,406,Yes,163,1
16923,2:00 PM,127,No,482,0
16924,2:00 PM,760,Yes,894,1
16925,10:00 PM,494,No,369,0
16926,2:00 PM,839,Yes,400,1
16927,2:00 PM,123,No,785,0
16928,2:00 PM,795,No,618,0
16929,2:00 PM,374,No,206,0
16930,6:00 AM,35,No,876,0
16931,10:00 PM,154,No,407,0
16932,10:00 PM,62,Yes,831,1
16933,2:00 PM,629,Yes,544,1
16934,2:00 PM,404,No,540,0
16935,2:00 PM,427,No,686,0
16936,2:00 PM,558,Yes,952,1
16937,6:00 AM,96,Yes,477,1
16938,10:00 PM,385,Yes,506,1
16939,2:00 PM,121,No,611,0
16940,2:00 PM,50,Yes,521,1
16941,2:00 PM,153,Yes,130,1
16942,2:00 PM,672,Yes,250,1
16943,6:00 AM,629,Yes,811,1
16944,6:00 AM,169,Yes,197,1
16945,2:00 PM,544,Yes,254,1
16946,2:00 PM,99,No,64,0
16947,2:00 PM,832,No,508,0
16948,2:00 PM,561,No,371,0
16949,2:00 PM,636,No,327,0
16950,2:00 PM,396,No,113,0
16951,10:00 PM,796,No,568,0
16952,10:00 PM,819,Yes,37,1
16953,6:00 AM,941,Yes,543,1
16954,2:00 PM,640,No,713,0
16955,2:00 PM,723,No,698,0
16956,2:00 PM,410,Yes,774,1
16957,2:00 PM,249,No,672,0
16958,6:00 AM,267,Yes,538,1
16959,2:00 PM,241,Yes,607,1
16960,2:00 PM,652,Yes,856,1
16961,10:00 PM,15,No,330,0
16962,2:00 PM,590,Yes,50,1
16963,10:00 PM,9,Yes,996,1
16964,10:00 PM,77,Yes,549,1
16965,2:00 PM,510,No,163,0
16966,2:00 PM,732,No,895,0
16967,2:00 PM,342,No,276,0
16968,2:00 PM,371,Yes,997,1
16969,6:00 AM,240,Yes,49,1
16970,6:00 AM,330,Yes,852,1
16971,10:00 PM,749,No,142,0
16972,2:00 PM,917,Yes,163,1
16973,10:00 PM,575,Yes,255,1
16974,2:00 PM,698,No,272,0
16975,10:00 PM,971,Yes,686,1
16976,2:00 PM,981,No,579,0
16977,2:00 PM,310,Yes,889,1
16978,2:00 PM,120,Yes,868,1
16979,2:00 PM,697,Yes,676,1
16980,6:00 AM,515,No,544,0
16981,2:00 PM,653,Yes,138,1
16982,10:00 PM,908,Yes,618,1
16983,2:00 PM,366,No,13,0
16984,2:00 PM,235,Yes,208,1
16985,2:00 PM,417,No,363,0
16986,10:00 PM,165,Yes,14,1
16987,2:00 PM,958,No,922,0
16988,6:00 AM,572,No,421,0
16989,2:00 PM,165,No,387,0
16990,2:00 PM,399,No,278,0
16991,6:00 AM,407,Yes,762,1
16992,10:00 PM,400,No,665,0
16993,2:00 PM,103,Yes,356,1
16994,2:00 PM,457,No,287,0
16995,2:00 PM,330,Yes,466,1
16996,2:00 PM,145,Yes,969,1
16997,2:00 PM,54,Yes,244,1
16998,2:00 PM,840,Yes,617,1
16999,2:00 PM,547,No,199,0
17000,6:00 AM,256,Yes,17,1
17001,6:00 AM,933,No,908,0
17002,2:00 PM,898,No,729,0
17003,10:00 PM,560,Yes,417,1
17004,2:00 PM,227,Yes,435,1
17005,2:00 PM,696,No,944,0
17006,10:00 PM,884,No,817,0
17007,2:00 PM,949,Yes,407,1
17008,6:00 AM,427,No,249,0
17009,2:00 PM,911,No,730,0
17010,2:00 PM,999,No,574,0
17011,2:00 PM,788,No,182,0
17012,10:00 PM,593,Yes,718,1
17013,2:00 PM,79,Yes,491,1
17014,2:00 PM,268,Yes,763,1
17015,2:00 PM,285,Yes,328,1
17016,10:00 PM,427,Yes,390,1
17017,2:00 PM,508,No,406,0
17018,2:00 PM,422,No,404,0
17019,2:00 PM,684,Yes,183,1
17020,6:00 AM,407,Yes,110,1
17021,6:00 AM,15,Yes,31,1
17022,2:00 PM,637,Yes,402,1
17023,2:00 PM,695,Yes,186,1
17024,6:00 AM,244,No,241,0
17025,2:00 PM,175,No,37,0
17026,2:00 PM,575,Yes,340,1
17027,2:00 PM,920,Yes,243,1
17028,2:00 PM,381,No,172,0
17029,6:00 AM,965,Yes,63,1
17030,2:00 PM,617,No,583,0
17031,2:00 PM,302,Yes,792,1
17032,2:00 PM,670,Yes,654,1
17033,2:00 PM,503,No,753,0
17034,2:00 PM,245,Yes,53,1
17035,6:00 AM,339,No,658,0
17036,10:00 PM,59,Yes,233,1
17037,2:00 PM,656,Yes,901,1
17038,10:00 PM,661,Yes,376,1
17039,2:00 PM,437,No,547,0
17040,2:00 PM,268,No,783,0
17041,6:00 AM,534,No,680,0
17042,6:00 AM,843,Yes,648,1
17043,2:00 PM,498,Yes,793,1
17044,2:00 PM,384,Yes,237,1
17045,2:00 PM,318,Yes,579,1
17046,2:00 PM,149,Yes,879,1
17047,2:00 PM,49,No,770,0
17048,10:00 PM,863,No,359,0
17049,2:00 PM,488,No,876,0
17050,2:00 PM,715,Yes,306,1
17051,2:00 PM,833,No,557,0
17052,2:00 PM,468,No,934,0
17053,2:00 PM,363,Yes,828,1
17054,2:00 PM,807,No,1,0
17055,2:00 PM,218,No,813,0
17056,2:00 PM,472,Yes,396,1
17057,10:00 PM,335,No,574,0
17058,6:00 AM,36,Yes,731,1
17059,2:00 PM,722,No,965,0
17060,2:00 PM,170,No,747,0
17061,2:00 PM,966,No,599,0
17062,10:00 PM,483,Yes,724,1
17063,2:00 PM,800,Yes,616,1
17064,2:00 PM,924,No,430,0
17065,2:00 PM,377,No,161,0
17066,10:00 PM,689,No,197,0
17067,2:00 PM,419,Yes,333,1
17068,2:00 PM,371,Yes,555,1
17069,10:00 PM,929,Yes,329,1
17070,6:00 AM,857,Yes,238,1
17071,2:00 PM,650,Yes,168,1
17072,2:00 PM,81,No,345,0
17073,2:00 PM,966,No,123,0
17074,2:00 PM,419,Yes,837,1
17075,2:00 PM,51,No,462,0
17076,10:00 PM,306,No,447,0
17077,2:00 PM,435,No,267,0
17078,2:00 PM,386,No,108,0
17079,10:00 PM,392,No,80,0
17080,2:00 PM,915,No,171,0
17081,6:00 AM,139,No,418,0
17082,6:00 AM,903,Yes,773,1
17083,6:00 AM,694,Yes,868,1
17084,2:00 PM,60,No,610,0
17085,6:00 AM,591,No,586,0
17086,2:00 PM,804,Yes,710,1
17087,10:00 PM,101,No,262,0
17088,6:00 AM,409,Yes,301,1
17089,2:00 PM,197,No,376,0
17090,2:00 PM,563,Yes,849,1
17091,2:00 PM,986,No,94,0
17092,2:00 PM,233,No,997,0
17093,6:00 AM,513,Yes,259,1
17094,2:00 PM,291,Yes,261,1
17095,10:00 PM,242,No,895,0
17096,2:00 PM,785,No,77,0
17097,2:00 PM,393,No,86,0
17098,2:00 PM,249,Yes,36,1
17099,10:00 PM,883,No,1000,0
17100,2:00 PM,645,Yes,487,1
17101,2:00 PM,917,No,691,0
17102,2:00 PM,326,No,866,0
17103,2:00 PM,929,No,800,0
17104,2:00 PM,253,Yes,418,1
17105,2:00 PM,545,No,62,0
17106,6:00 AM,372,Yes,510,1
17107,2:00 PM,736,No,376,0
17108,2:00 PM,219,Yes,6,1
17109,2:00 PM,203,Yes,31,1
17110,6:00 AM,977,Yes,950,1
17111,2:00 PM,1000,No,769,0
17112,2:00 PM,636,No,84,0
17113,2:00 PM,117,Yes,902,1
17114,2:00 PM,539,No,960,0
17115,2:00 PM,852,No,655,0
17116,10:00 PM,119,Yes,193,1
17117,6:00 AM,110,Yes,912,1
17118,10:00 PM,685,No,657,0
17119,10:00 PM,985,No,85,0
17120,10:00 PM,440,No,321,0
17121,10:00 PM,106,Yes,599,1
17122,6:00 AM,233,Yes,587,1
17123,2:00 PM,104,Yes,494,1
17124,2:00 PM,216,No,450,0
17125,10:00 PM,788,Yes,349,1
17126,10:00 PM,57,No,854,0
17127,2:00 PM,86,No,469,0
17128,2:00 PM,367,Yes,804,1
17129,6:00 AM,481,Yes,695,1
17130,2:00 PM,565,Yes,31,1
17131,2:00 PM,799,No,232,0
17132,2:00 PM,140,No,110,0
17133,10:00 PM,964,Yes,295,1
17134,2:00 PM,181,Yes,250,1
17135,2:00 PM,86,Yes,320,1
17136,10:00 PM,282,No,263,0
17137,6:00 AM,865,Yes,677,1
17138,2:00 PM,896,No,587,0
17139,10:00 PM,339,Yes,407,1
17140,2:00 PM,722,Yes,976,1
17141,2:00 PM,680,Yes,216,1
17142,2:00 PM,647,Yes,733,1
17143,2:00 PM,276,No,307,0
17144,2:00 PM,375,Yes,569,1
17145,2:00 PM,328,No,852,0
17146,2:00 PM,625,Yes,242,1
17147,2:00 PM,322,Yes,993,1
17148,6:00 AM,640,No,77,0
17149,2:00 PM,502,Yes,853,1
17150,2:00 PM,174,Yes,986,1
17151,2:00 PM,989,Yes,21,1
17152,2:00 PM,685,Yes,774,1
17153,2:00 PM,519,Yes,842,1
17154,2:00 PM,800,No,220,0
17155,2:00 PM,803,No,334,0
17156,2:00 PM,387,Yes,572,1
17157,2:00 PM,115,No,53,0
17158,2:00 PM,220,Yes,703,1
17159,2:00 PM,209,Yes,344,1
17160,10:00 PM,324,No,569,0
17161,2:00 PM,173,No,150,0
17162,2:00 PM,880,Yes,975,1
17163,2:00 PM,325,No,841,0
17164,10:00 PM,330,No,812,0
17165,2:00 PM,184,Yes,459,1
17166,2:00 PM,293,Yes,338,1
17167,10:00 PM,785,Yes,515,1
17168,10:00 PM,542,Yes,456,1
17169,6:00 AM,49,Yes,415,1
17170,2:00 PM,527,No,293,0
17171,2:00 PM,571,No,688,0
17172,2:00 PM,169,Yes,258,1
17173,2:00 PM,932,No,241,0
17174,2:00 PM,495,No,523,0
17175,2:00 PM,242,No,569,0
17176,10:00 PM,511,No,273,0
17177,2:00 PM,875,No,453,0
17178,6:00 AM,851,No,670,0
17179,2:00 PM,628,No,745,0
17180,2:00 PM,950,No,362,0
17181,2:00 PM,594,No,184,0
17182,6:00 AM,68,No,829,0
17183,2:00 PM,382,Yes,871,1
17184,10:00 PM,371,No,230,0
17185,2:00 PM,192,No,476,0
17186,2:00 PM,489,Yes,799,1
17187,10:00 PM,134,Yes,664,1
17188,2:00 PM,400,No,706,0
17189,10:00 PM,405,Yes,859,1
17190,2:00 PM,470,No,850,0
17191,2:00 PM,74,Yes,1,1
17192,2:00 PM,325,No,651,0
17193,10:00 PM,631,No,324,0
17194,6:00 AM,609,Yes,995,1
17195,2:00 PM,685,Yes,455,1
17196,2:00 PM,23,No,124,0
17197,2:00 PM,562,Yes,983,1
17198,10:00 PM,622,Yes,922,1
17199,2:00 PM,727,Yes,646,1
17200,2:00 PM,520,Yes,888,1
17201,2:00 PM,211,No,77,0
17202,6:00 AM,936,No,242,0
17203,2:00 PM,950,Yes,16,1
17204,2:00 PM,908,No,126,0
17205,2:00 PM,645,Yes,240,1
17206,2:00 PM,771,Yes,769,1
17207,10:00 PM,918,Yes,325,1
17208,10:00 PM,66,Yes,618,1
17209,6:00 AM,311,Yes,643,1
17210,10:00 PM,625,No,840,0
17211,2:00 PM,939,Yes,923,1
17212,6:00 AM,725,No,280,0
17213,2:00 PM,334,Yes,126,1
17214,2:00 PM,890,No,288,0
17215,2:00 PM,405,Yes,964,1
17216,2:00 PM,338,No,534,0
17217,10:00 PM,187,No,153,0
17218,2:00 PM,775,Yes,928,1
17219,2:00 PM,894,Yes,546,1
17220,2:00 PM,616,Yes,535,1
17221,2:00 PM,796,Yes,637,1
17222,2:00 PM,387,Yes,711,1
17223,10:00 PM,408,Yes,298,1
17224,2:00 PM,876,Yes,927,1
17225,2:00 PM,921,Yes,435,1
17226,2:00 PM,799,No,559,0
17227,10:00 PM,577,Yes,105,1
17228,2:00 PM,479,Yes,877,1
17229,2:00 PM,740,No,791,0
17230,10:00 PM,779,No,481,0
17231,6:00 AM,177,Yes,312,1
17232,10:00 PM,832,Yes,494,1
17233,2:00 PM,98,Yes,478,1
17234,2:00 PM,369,Yes,645,1
17235,2:00 PM,775,Yes,294,1
17236,2:00 PM,766,No,409,0
17237,6:00 AM,676,Yes,616,1
17238,2:00 PM,830,Yes,31,1
17239,2:00 PM,486,Yes,213,1
17240,2:00 PM,654,No,867,0
17241,2:00 PM,609,Yes,815,1
17242,2:00 PM,619,No,125,0
17243,2:00 PM,559,Yes,680,1
17244,2:00 PM,187,No,821,0
17245,2:00 PM,563,Yes,422,1
17246,2:00 PM,53,Yes,687,1
17247,2:00 PM,553,Yes,966,1
17248,2:00 PM,631,Yes,457,1
17249,2:00 PM,257,Yes,82,1
17250,2:00 PM,386,No,758,0
17251,6:00 AM,877,No,138,0
17252,2:00 PM,164,Yes,864,1
17253,2:00 PM,572,No,579,0
17254,6:00 AM,904,Yes,356,1
17255,6:00 AM,829,No,718,0
17256,2:00 PM,333,Yes,446,1
17257,2:00 PM,714,No,858,0
17258,2:00 PM,145,No,367,0
17259,6:00 AM,752,No,41,0
17260,2:00 PM,545,Yes,356,1
17261,2:00 PM,738,Yes,409,1
17262,2:00 PM,174,No,526,0
17263,2:00 PM,208,No,905,0
17264,6:00 AM,130,Yes,435,1
17265,2:00 PM,298,No,318,0
17266,10:00 PM,439,No,536,0
17267,2:00 PM,546,No,65,0
17268,6:00 AM,132,No,646,0
17269,2:00 PM,294,Yes,373,1
17270,2:00 PM,456,No,173,0
17271,2:00 PM,479,Yes,650,1
17272,2:00 PM,580,No,5,0
17273,2:00 PM,423,Yes,464,1
17274,6:00 AM,609,No,575,0
17275,6:00 AM,89,Yes,610,1
17276,2:00 PM,977,Yes,132,1
17277,10:00 PM,679,Yes,816,1
17278,2:00 PM,538,No,43,0
17279,2:00 PM,940,Yes,896,1
17280,2:00 PM,750,Yes,748,1
17281,2:00 PM,198,No,351,0
17282,2:00 PM,995,Yes,954,1
17283,2:00 PM,282,No,481,0
17284,2:00 PM,210,Yes,928,1
17285,2:00 PM,449,Yes,116,1
17286,2:00 PM,69,No,975,0
17287,2:00 PM,674,No,854,0
17288,2:00 PM,475,No,118,0
17289,2:00 PM,248,Yes,83,1
17290,2:00 PM,100,No,358,0
17291,2:00 PM,241,No,116,0
17292,10:00 PM,863,No,695,0
17293,2:00 PM,166,No,63,0
17294,10:00 PM,674,Yes,674,1
17295,2:00 PM,312,Yes,723,1
17296,10:00 PM,378,Yes,809,1
17297,2:00 PM,338,No,179,0
17298,6:00 AM,571,Yes,396,1
17299,2:00 PM,287,No,329,0
17300,10:00 PM,472,No,209,0
17301,2:00 PM,569,No,951,0
17302,2:00 PM,907,No,498,0
17303,2:00 PM,170,Yes,44,1
17304,2:00 PM,874,Yes,680,1
17305,2:00 PM,914,No,757,0
17306,6:00 AM,786,No,507,0
17307,10:00 PM,218,No,164,0
17308,2:00 PM,131,No,587,0
17309,2:00 PM,69,No,870,0
17310,10:00 PM,674,No,64,0
17311,2:00 PM,874,No,829,0
17312,2:00 PM,619,No,831,0
17313,2:00 PM,303,Yes,272,1
17314,10:00 PM,261,Yes,859,1
17315,2:00 PM,348,Yes,334,1
17316,10:00 PM,335,No,727,0
17317,2:00 PM,70,Yes,450,1
17318,2:00 PM,250,Yes,476,1
17319,2:00 PM,590,No,143,0
17320,6:00 AM,740,Yes,353,1
17321,2:00 PM,962,Yes,91,1
17322,2:00 PM,429,Yes,391,1
17323,2:00 PM,6,Yes,978,1
17324,6:00 AM,772,Yes,112,1
17325,10:00 PM,261,Yes,505,1
17326,2:00 PM,691,No,853,0
17327,10:00 PM,580,No,310,0
17328,2:00 PM,664,Yes,445,1
17329,2:00 PM,499,Yes,583,1
17330,2:00 PM,132,No,763,0
17331,6:00 AM,526,Yes,751,1
17332,2:00 PM,113,Yes,503,1
17333,2:00 PM,345,No,46,0
17334,10:00 PM,824,No,464,0
17335,10:00 PM,718,Yes,41,1
17336,6:00 AM,213,No,785,0
17337,2:00 PM,470,Yes,721,1
17338,2:00 PM,194,No,274,0
17339,2:00 PM,528,No,439,0
17340,2:00 PM,107,No,280,0
17341,2:00 PM,944,Yes,93,1
17342,6:00 AM,884,No,479,0
17343,10:00 PM,108,No,36,0
17344,10:00 PM,489,No,660,0
17345,2:00 PM,446,No,448,0
17346,6:00 AM,131,No,484,0
17347,10:00 PM,613,No,414,0
17348,10:00 PM,839,No,861,0
17349,2:00 PM,753,Yes,873,1
17350,2:00 PM,483,No,221,0
17351,2:00 PM,428,No,386,0
17352,2:00 PM,543,No,256,0
17353,2:00 PM,449,No,474,0
17354,10:00 PM,89,No,639,0
17355,10:00 PM,358,No,594,0
17356,10:00 PM,253,No,125,0
17357,10:00 PM,914,Yes,128,1
17358,2:00 PM,882,No,393,0
17359,2:00 PM,267,Yes,888,1
17360,2:00 PM,820,No,298,0
17361,6:00 AM,817,No,470,0
17362,2:00 PM,602,Yes,383,1
17363,6:00 AM,166,No,770,0
17364,2:00 PM,714,Yes,982,1
17365,6:00 AM,708,No,391,0
17366,2:00 PM,660,No,827,0
17367,2:00 PM,580,Yes,719,1
17368,2:00 PM,756,Yes,997,1
17369,2:00 PM,586,No,208,0
17370,10:00 PM,195,Yes,346,1
17371,2:00 PM,876,No,498,0
17372,6:00 AM,299,No,398,0
17373,10:00 PM,991,Yes,29,1
17374,10:00 PM,542,No,476,0
17375,2:00 PM,187,Yes,815,1
17376,2:00 PM,903,Yes,248,1
17377,2:00 PM,308,Yes,173,1
17378,2:00 PM,811,Yes,576,1
17379,10:00 PM,995,Yes,815,1
17380,2:00 PM,461,Yes,458,1
17381,10:00 PM,824,Yes,504,1
17382,2:00 PM,697,No,59,0
17383,2:00 PM,964,Yes,13,1
17384,6:00 AM,198,No,939,0
17385,2:00 PM,44,No,338,0
17386,10:00 PM,329,No,806,0
17387,6:00 AM,684,Yes,452,1
17388,2:00 PM,939,Yes,686,1
17389,2:00 PM,792,Yes,867,1
17390,2:00 PM,607,Yes,345,1
17391,2:00 PM,926,Yes,285,1
17392,6:00 AM,740,No,366,0
17393,10:00 PM,490,Yes,805,1
17394,2:00 PM,699,Yes,759,1
17395,10:00 PM,419,Yes,2,1
17396,2:00 PM,59,Yes,27,1
17397,2:00 PM,424,Yes,36,1
17398,2:00 PM,597,Yes,763,1
17399,2:00 PM,235,Yes,943,1
17400,2:00 PM,934,No,188,0
17401,10:00 PM,466,No,392,0
17402,2:00 PM,933,Yes,664,1
17403,10:00 PM,353,No,978,0
17404,10:00 PM,288,No,712,0
17405,2:00 PM,623,Yes,523,1
17406,6:00 AM,632,Yes,647,1
17407,2:00 PM,94,No,527,0
17408,10:00 PM,740,Yes,862,1
17409,2:00 PM,417,No,575,0
17410,2:00 PM,565,No,223,0
17411,2:00 PM,214,Yes,490,1
17412,6:00 AM,983,No,703,0
17413,2:00 PM,899,No,789,0
17414,2:00 PM,495,No,483,0
17415,10:00 PM,611,Yes,27,1
17416,2:00 PM,426,No,94,0
17417,2:00 PM,639,Yes,336,1
17418,6:00 AM,581,Yes,706,1
17419,2:00 PM,275,No,531,0
17420,2:00 PM,165,Yes,921,1
17421,10:00 PM,203,No,65,0
17422,2:00 PM,618,Yes,136,1
17423,2:00 PM,999,No,506,0
17424,10:00 PM,493,No,355,0
17425,10:00 PM,136,No,124,0
17426,2:00 PM,82,Yes,997,1
17427,2:00 PM,833,No,380,0
17428,10:00 PM,227,Yes,194,1
17429,6:00 AM,692,No,425,0
17430,10:00 PM,917,No,222,0
17431,6:00 AM,159,No,607,0
17432,2:00 PM,570,No,429,0
17433,2:00 PM,316,Yes,862,1
17434,2:00 PM,899,No,637,0
17435,2:00 PM,454,Yes,606,1
17436,2:00 PM,884,No,305,0
17437,2:00 PM,267,No,886,0
17438,2:00 PM,629,Yes,858,1
17439,2:00 PM,880,No,151,0
17440,2:00 PM,479,No,278,0
17441,10:00 PM,989,No,51,0
17442,10:00 PM,697,No,922,0
17443,2:00 PM,527,No,94,0
17444,2:00 PM,926,Yes,193,1
17445,10:00 PM,252,Yes,597,1
17446,6:00 AM,688,Yes,315,1
17447,10:00 PM,762,Yes,476,1
17448,2:00 PM,990,No,996,0
17449,2:00 PM,405,Yes,574,1
17450,2:00 PM,676,Yes,879,1
17451,6:00 AM,446,Yes,580,1
17452,6:00 AM,389,No,119,0
17453,2:00 PM,138,Yes,938,1
17454,2:00 PM,635,No,639,0
17455,6:00 AM,840,Yes,400,1
17456,10:00 PM,875,Yes,950,1
17457,10:00 PM,516,Yes,911,1
17458,2:00 PM,956,No,96,0
17459,2:00 PM,512,No,287,0
17460,6:00 AM,133,Yes,559,1
17461,2:00 PM,359,No,651,0
17462,2:00 PM,115,No,832,0
17463,2:00 PM,642,Yes,200,1
17464,2:00 PM,850,No,238,0
17465,2:00 PM,420,Yes,283,1
17466,10:00 PM,819,Yes,805,1
17467,10:00 PM,107,No,676,0
17468,2:00 PM,365,Yes,416,1
17469,2:00 PM,898,No,215,0
17470,2:00 PM,999,Yes,16,1
17471,6:00 AM,108,Yes,537,1
17472,2:00 PM,804,Yes,566,1
17473,2:00 PM,204,Yes,146,1
17474,2:00 PM,402,No,18,0
17475,2:00 PM,125,No,20,0
17476,10:00 PM,419,Yes,537,1
17477,10:00 PM,285,Yes,606,1
17478,6:00 AM,361,Yes,367,1
17479,2:00 PM,283,Yes,994,1
17480,6:00 AM,19,No,457,0
17481,2:00 PM,721,Yes,326,1
